BusinessName,Category,Revenue,Expenses,Profit,ProfitMargin,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
"Porter, Douglas and Brown",Hospitality,10272,18631,-8359,-81.37655763239874,Garnerchester,MP,42403,56.339409,179.900465,No,Free,Not available,Available
Banks-King,Retail,39929,25673,14256,35.7033734879411,East Michelle,FM,37891,-20.883084,-19.294610,Yes,Free,Not available,Available
Gray-Dominguez,Finance,69654,38221,31433,45.12734372756769,Dianemouth,DC,66058,57.953328,7.765007,Yes,None,Not available,Available
Shepherd PLC,Healthcare,50911,17532,33379,65.5634342283593,Jimenezville,MO,96228,-5.742773,55.673672,No,Paid,Available,Not available
Greene-Hall,Technology,88054,9451,78603,89.266813546233,New Danielfort,MI,24922,-45.210811,118.347174,Yes,None,Available,Not available
Hall Inc,Retail,22051,27419,-5368,-24.34356718516167,Sullivanville,VI,85496,50.664146,60.469866,No,None,Not available,Available
Todd Group,Hospitality,38759,42384,-3625,-9.352666477463298,Lake Brendastad,MO,30887,-64.872706,-119.802104,Yes,None,Available,Not available
Matthews-Johnson,Retail,9664,37410,-27746,-287.1067880794702,North Kristin,NH,04676,65.514918,124.715149,Yes,Free,Not available,Available
Green-Mason,Retail,20790,29715,-8925,16.95,Randallport,MI,70067,23.998994,51.546625,Yes,Paid,Not available,Not available
"Wallace, Williams and Kennedy",Finance,78281,1565,76716,98.00079201849746,Tristantown,VT,23797,37.487974,-85.393093,No,None,Not available,Not available
Bowers Ltd,Retail,57965,27756,30209,52.1159320279479,New Ellen,MP,60719,25.991285,145.752296,No,Free,Not available,Not available
Brooks and Sons,Hospitality,27439,6875,20564,74.94442217281971,South Terryville,UT,07782,59.672484,151.240915,Yes,Paid,Not available,Not available
"Garner, Wright and Thompson",Hospitality,74174,35306,38868,52.40111090139402,Stephenshire,MI,65474,31.488545,-111.740078,Yes,None,Available,Not available
Fox-Martin,Finance,97856,24625,73231,74.83547253106606,West Lisa,MS,63041,74.938310,-85.189060,Yes,Free,Available,Available
"Howard, Johnson and Lindsey",Hospitality,91142,21715,69427,14.89,Susanside,LA,90072,-4.691508,44.483640,Yes,Free,Not available,Available
Hernandez Ltd,Technology,35129,10305,24824,70.66526231888184,Jasonton,AS,43615,10.457495,49.909958,No,Free,Available,Available
Ross Ltd,Hospitality,92532,39441,53091,57.37582674101932,Coopertown,ID,97196,29.123362,-4.765678,No,Free,Not available,Available
Mckenzie Group,Healthcare,29678,31418,-1740,-5.8629287687849585,East Andreaport,KS,76985,-46.773197,59.165213,No,Paid,Available,Available
"Michael, Grant and Callahan",Hospitality,72670,31424,41246,56.7579468831705,Perryberg,WV,15432,9.125056,0.163831,No,Free,Available,Not available
Herrera-Williams,Finance,63892,28248,35644,55.78789206786452,North Heatherside,GA,67853,-24.901911,-81.242761,Yes,None,Available,Available
Bennett PLC,Hospitality,85790,15626,70164,81.78575591560788,Lake Jenniferview,IN,51908,-31.477507,-37.055884,No,Free,Available,Available
"Richardson, Hampton and Harper",Finance,26747,34083,-7336,-27.427375032713947,Robertsonborough,IN,34832,51.839314,-94.702738,No,Paid,Not available,Available
Anderson-Hamilton,Finance,37208,11378,25830,18.17,East Marissaberg,OR,34114,-81.193253,168.262965,No,Free,Not available,Not available
Harper Ltd,Retail,36070,921,35149,97.44663154976435,Cruzfurt,RI,81833,29.829088,-82.598057,No,Free,Not available,Available
"Barnett, Davis and Warner",Hospitality,25224,18557,6667,26.431176657151916,Lisamouth,TN,32730,-8.009619,-13.443908,Yes,Free,Available,Not available
Peterson-Roberts,Technology,59924,35891,24033,40.10580068086242,Joycemouth,NM,86426,39.230854,157.684449,Yes,None,Available,Available
Dalton-Campbell,Hospitality,19914,40549,-20635,-103.62056844431054,West Lisamouth,RI,97795,-69.972426,172.627622,Yes,Free,Not available,Not available
Greene Group,Finance,11296,18420,-7124,-63.06657223796034,Fordville,NC,03604,20.817212,48.006801,No,Free,Not available,Available
Rodriguez PLC,Technology,16806,42317,-25511,-151.7969772700226,Abigailside,MT,45787,54.773614,-83.878378,No,None,Not available,Not available
"Chambers, Garza and Washington",Technology,92986,24330,68656,73.83477082571571,Samanthaview,NY,75613,84.848503,107.676629,No,Paid,Available,Not available
"Taylor, Rivera and Jackson",Healthcare,59876,12425,47451,79.2487808136816,Port Andreastad,NH,77687,74.003082,-144.197112,Yes,Paid,Available,Not available
Short LLC,Hospitality,39671,7902,31769,80.0811676035391,North Phillip,RI,89349,-77.500150,96.562611,Yes,None,Not available,Not available
Hester PLC,Hospitality,19873,21709,-1836,-9.238665526090676,East Bruce,OH,79014,69.293547,53.204275,Yes,None,Not available,Available
Meyer-Cox,Healthcare,28820,19862,8958,31.08258154059681,South Kelly,DE,38068,70.562537,173.099800,No,Paid,Not available,Not available
"Allen, Mayer and Reed",Retail,12896,10438,2458,19.06017369727047,East Maryville,PA,06604,-59.810832,-99.344180,Yes,Paid,Not available,Not available
Martin LLC,Retail,2988,28576,-25588,-856.3587684069612,New Kristenmouth,GA,93259,-63.742651,135.031776,No,Free,Not available,Available
Lynch-Thomas,Finance,87762,27894,59868,68.21631229917277,Mitchellchester,AK,16376,7.931385,125.236992,No,None,Not available,Available
"Mullen, Baldwin and Mora",Technology,32049,8755,23294,72.68245499079534,New Daniel,NC,81000,-67.410249,1.967800,No,None,Not available,Not available
Patterson Group,Hospitality,13625,23315,-9690,-71.11926605504587,Davidview,KY,43210,45.706212,-57.342215,No,None,Available,Available
Rivera-Martinez,Technology,33790,6159,27631,81.77271382065699,East Jerrychester,NV,39075,42.253174,64.542462,Yes,Paid,Not available,Available
Stewart LLC,Technology,39305,33065,6240,15.875842768095664,West Jill,MH,46103,-46.990626,-65.016167,No,Paid,Not available,Available
"Gray, Stewart and Bell",Hospitality,21418,42641,-21223,-99.08955084508358,Jessicaburgh,AR,34912,-21.224488,87.957565,No,Paid,Available,Not available
Rodriguez and Sons,Hospitality,78666,43760,34906,44.37240993567742,Port Amy,NY,50975,-21.742088,-35.191581,Yes,None,Available,Not available
"Sheppard, Moran and Forbes",Hospitality,50493,16551,33942,67.22119897807617,Mccormickhaven,RI,48200,-49.831260,-3.064191,No,None,Available,Not available
Knight LLC,Finance,35626,4256,31370,88.05366866894964,South Brian,AK,83794,75.843609,-3.451385,No,None,Not available,Available
Pineda Inc,Finance,71797,32382,39415,54.89783695697592,Donaldmouth,LA,84640,-56.256480,-179.803597,No,Paid,Not available,Not available
Curry-Bruce,Retail,22834,38873,-16039,-70.24174476657615,Bennettview,SD,31356,-48.525240,120.474136,Yes,None,Available,Available
Curtis Inc,Finance,2045,12167,-10122,-494.9633251833741,North Emily,TN,03329,-66.889135,143.002477,No,Free,Available,Available
Rivera-Bradley,Finance,18685,8737,9948,53.24056729997324,Hollowayburgh,LA,25958,7.821286,60.979897,Yes,Paid,Not available,Available
Aguilar Ltd,Finance,81110.55,17089,20673,54.745511360627084,Mollyburgh,MO,68076,24.042436,-61.497789,No,Free,Available,Available
"Jones, Fritz and Burton",Finance,25334.85,14694,51912,77.9389244212233,Alexahaven,CT,64017,-61.302930,-80.140479,Yes,Free,Not available,Not available
Brown-Zhang,Finance,98251,33986,64265,65.40900347070259,East Maria,CO,32288,18.760193,-100.435038,No,Paid,Available,Not available
Delgado Ltd,Finance,67864,23509,44355,65.3586584934575,New Heidibury,MD,44655,-77.884388,56.026997,Yes,Free,Available,Available
Williams Group,Technology,39854,17168,22686,56.92276810357806,Marioborough,MH,77775,70.619602,133.424153,Yes,None,Available,Available
Thompson LLC,Finance,99713,3933,95780,96.05567980102894,Jamesmouth,NV,53602,5.003765,-177.010453,Yes,Free,Not available,Available
Pearson PLC,Healthcare,57629.28,22419,15887,41.4739205346421,West Amberland,IN,45530,-80.460868,145.370278,No,Free,Not available,Available
Bond-Woodward,Hospitality,32386,47537,-15151,-46.78256036559007,North Danny,NM,14074,36.149638,102.121177,Yes,Free,Not available,Available
"Alexander, Burgess and Hernandez",Hospitality,19910,21258,-1348,-6.770467101958815,East Elizabethburgh,CO,78418,58.295869,138.498250,Yes,Free,Not available,Available
Nash LLC,Technology,94045,4394,89651,95.32776862140466,Cooperville,OK,11224,-50.319860,176.841669,No,Free,Available,Not available
"Cruz, Murphy and Kelly",Technology,87857,49039,38818,44.183161273432965,Smithview,GA,83095,-2.949804,-128.157328,Yes,None,Not available,Not available
"Wilson, Hodges and Turner",Finance,64804,23843.2,15011,23.163693599160545,West Anthonyton,DE,75114,73.334534,-45.185374,Yes,None,Not available,Not available
Bradford-Johnson,Healthcare,45978,26475,19503,42.41811301057027,Aaronbury,ME,93233,-67.546579,57.756817,No,None,Not available,Not available
"Perez, Harris and Garcia",Healthcare,73610,19797,53813,73.10555631028393,West Robert,FM,18147,-66.667303,109.660543,Yes,Paid,Available,Not available
Banks-Ray,Technology,79590,37100,42490,53.38610378188214,Angelahaven,WY,03207,-63.527081,-154.244193,Yes,None,Not available,Available
Carney-Sullivan,Hospitality,52892,49410,3482,6.583226196778341,North Jenniferhaven,MO,51750,-23.107196,-71.204729,No,Paid,Available,Available
Jenkins-Lloyd,Technology,81782,49381,32401,39.6187425105769,Moorechester,KY,27155,64.131680,60.822320,Yes,Free,Not available,Available
Castillo-Peters,Retail,40290,15636,24654,61.19136262099777,Morganview,WA,27196,-72.563726,-94.240999,No,Free,Available,Not available
"Lambert, Saunders and Noble",Hospitality,75779,45444,30335,11.49,Nicoleberg,MN,28956,15.539610,-106.335373,Yes,None,Not available,Available
Singh-Duncan,Technology,90740,20967,69773,76.89332157813533,Williamshire,UT,38615,5.948830,-151.753785,No,Paid,Not available,Not available
Green LLC,Healthcare,2743,30573,-27830,-1014.5825738242801,Taylormouth,VT,91344,-66.475488,-45.627177,No,Free,Not available,Available
Harrington-Patel,Finance,33608,47374,-13766,-40.960485598666985,West Christopherside,NC,18183,72.862303,-165.877122,Yes,None,Available,Not available
"Mitchell, Lee and Smith",Hospitality,48145,27982,20163,41.87973829058053,Micheleville,ID,93771,-23.786230,175.941471,No,Free,Available,Not available
Flores PLC,Hospitality,57399,25826,31573,55.00618477673827,Lake Jared,CA,29958,-82.311886,80.819594,No,Free,Not available,Available
Anderson LLC,Healthcare,84570,14835,69735,82.45831855267825,Alvaradoport,PR,72464,-7.199548,129.505079,Yes,Free,Available,Available
Martinez-Frazier,Finance,35313,4840,30473,86.29399937699998,North William,AK,03713,-58.136352,-83.607783,No,Free,Not available,Not available
Lee LLC,Finance,6177,11283,-5106,-82.6614861583293,South Robinbury,SC,70484,-76.172240,108.494994,Yes,Paid,Available,Not available
"Hatfield, Juarez and Daniels",Finance,14546,47547,-33001,-226.87336724872816,New Timothyhaven,VI,73067,74.850152,95.494217,No,Paid,Available,Available
Warren-Jensen,Healthcare,81639,46199.64,56752,69.51579514692733,Hamiltonstad,GA,89795,-58.434012,-159.034474,No,Free,Not available,Available
Martinez-Hatfield,Finance,72993,26410,46583,63.81844834436179,Timothyland,TN,88137,68.508562,-76.848046,No,Paid,Not available,Not available
Horn-Rose,Retail,24669,32341.18,7351,29.798532571243257,Gonzalezmouth,TN,21642,-34.982576,-157.682300,Yes,Free,Not available,Not available
"Foster, Tran and Jones",Retail,34770,23058,11712,33.68421052631579,Gutierrezton,KY,20469,28.730568,-80.170550,No,Paid,Available,Not available
"Davidson, Logan and Johnson",Healthcare,35909,15860.69,28822,80.26400066835612,Cohenburgh,NE,27760,73.826207,59.315928,Yes,None,Not available,Available
"Wright, Ashley and Guerra",Retail,57351,41924,15427,26.89926941116981,Ramirezstad,AZ,50222,-6.312120,74.771329,No,Free,Available,Available
"Serrano, Newman and Morrison",Finance,43760.72,44121,-31209,-241.7053903345725,North Dannychester,AK,27066,-79.716502,151.643893,Yes,Paid,Not available,Not available
Ray LLC,Hospitality,91866,10378,81488,88.70311105305554,Heatherburgh,MP,42537,-27.098290,41.327916,No,Paid,Not available,Available
Harvey and Sons,Technology,77497.97,39000,27791,41.60889940261413,New Antonio,MH,95436,51.378140,-107.696169,No,Paid,Not available,Not available
Mills and Sons,Technology,54952,7462,47490,86.42087640122288,Lake Sharonfort,AL,94932,47.963096,-133.180026,No,Free,Not available,Not available
Lopez Group,Hospitality,7320,21131,-13811,-188.67486338797815,Lake Jimmy,TN,22875,51.015663,-70.714902,Yes,Paid,Not available,Available
"Cannon, Adams and Patrick",Finance,3777,2052,1725,45.671167593328036,East Matthewside,AL,90522,-8.501772,172.943108,Yes,None,Available,Not available
Howell PLC,Retail,71276,15640,55636,78.05713002974353,Jasonbury,HI,43300,-7.482075,-7.923377,No,Free,Available,Available
"Williams, Hood and Little",Hospitality,45150.75,48460,16619,25.53665544953057,New Joseph,NY,41724,17.798004,3.638216,Yes,None,Available,Available
Lewis-Hall,Technology,2015,39765,-37750,-1873.4491315136477,East Reneeburgh,TN,35677,5.757104,57.599105,No,None,Not available,Not available
Perry-Baker,Hospitality,83168,16959,66209,79.60874374759524,Duarteside,IL,85286,-22.356933,-123.218783,No,Free,Not available,Available
"Holland, Chandler and Morris",Retail,19807,11991,7816,39.460796688039586,Jonesburgh,IN,01989,-10.800672,-17.675382,No,None,Available,Available
Barnes PLC,Hospitality,22052,9967,12085,54.802285506983495,New Denise,ME,72513,-57.762124,-94.018834,No,Paid,Available,Not available
Colon-Alvarado,Finance,3766,21146.29,-22264,-591.1842804036112,South Ryan,PW,23805,-53.497190,-14.807133,Yes,Free,Not available,Not available
Mercado-Hutchinson,Technology,45676,38054,7622,17.15,East Shelleyborough,MI,69558,72.506790,-154.762619,No,Free,Available,Available
Walker Inc,Technology,39718,12793,26925,67.79042247847323,Cindytown,CA,49800,83.162405,-12.111861,No,Free,Available,Available
"Evans, Johnson and Whitaker",Hospitality,76839,15807,61032,79.42841525787686,Robinmouth,UT,56413,-16.910088,113.006962,No,Free,Available,Not available
Edwards and Sons,Finance,85118,22301,62817,73.79990131347071,West Tiffany,ID,82121,33.974228,-101.431572,Yes,Paid,Available,Available
"Vargas, Carter and Johnson",Technology,78072,7204,70868,90.7726201455067,Lake Charleneshire,MP,60986,21.264456,140.776528,No,Free,Not available,Available
"Cross, Nelson and Anderson",Technology,53385,24794,28591,53.55624239018451,Ashleyberg,MO,44329,-65.738390,-13.164175,Yes,None,Not available,Available
Butler-Mcguire,Hospitality,59160,16657,42503,71.84415145368493,West Brittneychester,LA,08892,-7.356060,-53.071569,No,None,Available,Not available
Evans-Watson,Retail,32927,853,32074,97.40942084004008,Jacquelinechester,NJ,62185,10.179626,-177.640213,Yes,None,Available,Not available
"Shaffer, Bradford and Bowman",Healthcare,72841,39137,33704,46.27064428000714,Port Gabrielport,KS,90683,-12.784889,-65.361485,Yes,Paid,Available,Not available
"Gordon, Harris and Hurley",Finance,6526,23091,-16565,-253.8308305240576,Rivasstad,CO,47373,-58.058546,-115.564775,Yes,Paid,Not available,Not available
Reyes-Salazar,Hospitality,36066,38109,-2043,-5.664614872733322,Johnsonstad,AR,88565,51.784200,-11.412892,Yes,Free,Available,Available
Horton-Stewart,Technology,72805,12525,60280,82.7965112286244,Kelleyview,KY,12335,86.456496,9.601010,Yes,Paid,Not available,Available
"Gilmore, Fernandez and Mitchell",Healthcare,11481,18930,-7449,-64.88110791742879,East Samanthaland,ME,98071,79.131157,-6.767661,No,None,Available,Available
Doyle LLC,Healthcare,73616,12574,61042,82.91947402738535,New Sean,MN,06816,41.328562,-125.375887,Yes,Free,Available,Available
Brown-Miller,Technology,35639,38079,-2440,-6.846432279244648,Brookeview,PR,10268,-25.332628,11.557521,No,None,Not available,Available
"Carter, Mendoza and Smith",Finance,49142.41,26199,-19010,-264.43177076088466,Amandafort,AR,69866,6.309298,-7.722601,Yes,None,Not available,Not available
Dennis Ltd,Technology,38389.72,14177,-11729,-479.12581699346407,Charleschester,IL,76340,-82.749397,13.674233,No,Paid,Not available,Not available
Burton-Howard,Retail,2976,35677,-32701,-1098.8239247311828,Port Teresaberg,WA,85829,-9.124752,-9.976410,Yes,Free,Available,Available
Logan Group,Finance,29645,45359,-15714,-53.00725248777197,Port Ronaldtown,CT,45674,-11.452198,-60.968457,Yes,Free,Available,Not available
"Brooks, Murphy and Harris",Healthcare,24152,49255,-25103,-103.93756210665784,East Kelsey,AK,44585,-63.025956,-94.356836,Yes,Paid,Not available,Not available
Williams Ltd,Technology,82706,3243,79463,96.07888182235872,East Rhondaborough,FL,27863,-58.309864,150.265454,No,Free,Not available,Available
Nguyen PLC,Technology,81340,36961,44379,54.55987214162773,Melendezfort,NJ,27423,-40.788172,71.931623,No,None,Not available,Not available
Rosales and Sons,Retail,91784,39397,52387,22.58,Angelastad,GU,95511,-18.090288,-29.093812,No,Free,Available,Not available
Woodard LLC,Retail,86296,40744,45552,52.78576063780477,East Thomas,UT,86598,6.827600,38.916073,No,None,Not available,Not available
Gomez Inc,Hospitality,75659,23732,51927,68.632945188279,East Joseph,MI,20091,-32.684535,26.485137,Yes,None,Not available,Available
"Kline, Sullivan and Austin",Finance,30355,1892,28463,93.76708944160764,South Traci,TX,21117,-89.570347,125.761453,Yes,Paid,Available,Not available
"Bell, Wright and Fleming",Finance,2061,25389.82,-12211,-592.4793789422611,New Miguelshire,WI,18040,-14.312806,-38.136110,No,Paid,Not available,Available
Gomez-Garcia,Technology,28856,34408,-5552,-19.24036595508733,East Eric,FL,91887,-80.309092,-174.647231,Yes,Free,Not available,Not available
"Lewis, Stewart and Donovan",Hospitality,14021,7527,6494,46.31623992582555,East Elizabethside,PR,93505,-40.148148,-128.669656,No,Free,Available,Not available
"Rich, Peters and Mcmillan",Finance,38639,9754,28885,74.7560754677916,Christopherview,NY,39143,22.728473,92.592428,No,Paid,Not available,Not available
Bowers-Ellis,Healthcare,39354,39450,-96,-0.24393962494282667,Courtneychester,HI,51005,77.872696,-160.904002,No,None,Available,Not available
"Greene, Singh and Lopez",Technology,39997,14413,25584,63.964797359801985,Lopezbury,FM,55751,19.173908,37.937302,No,Free,Not available,Available
"King, Valencia and Castro",Healthcare,87362,32213,55149,63.12698885098784,West Jefferyville,GU,42964,-50.666236,168.943003,No,None,Available,Available
Mills-Hansen,Hospitality,44783,28565,16218,36.21463501775227,East Daniel,AS,49984,-23.496858,-48.813210,No,Free,Not available,Available
Martinez-Peterson,Hospitality,3183,17624,-14441,-453.69148601947853,Proctorhaven,MT,49721,-12.064441,-34.341626,No,Free,Not available,Available
Roy-Pollard,Technology,39808,42582,-2774,-6.968448553054662,Lake Cassie,MD,33092,-85.725605,141.043855,Yes,None,Available,Not available
"Petersen, Hopkins and Lee",Hospitality,74963,33687,41276,55.06183050304817,Angelahaven,ND,67787,-49.226962,-117.058374,Yes,Free,Not available,Not available
Sandoval-Cortez,Technology,91894,33558,58336,63.48183776960411,Goodwinshire,AR,20128,-37.117276,140.933018,No,Free,Not available,Not available
"Valdez, Williams and Mathis",Technology,76309,36363,39946,52.34769162222018,Lake Evelyn,MA,10330,80.092709,-95.695625,Yes,Paid,Not available,Available
Hopkins-Davis,Healthcare,92477,9090,83387,90.17052888826412,Port Davidville,UT,83154,73.232082,-20.337668,Yes,Paid,Not available,Not available
Becker-Martinez,Retail,37524,35831.07,17351,46.23973989979746,Debrashire,IL,56998,36.657134,-84.393993,No,Free,Not available,Not available
"Sutton, Hill and Taylor",Technology,61617,28286,33331,54.09383773958486,Bernardberg,PA,08353,79.801668,-31.177261,No,None,Not available,Available
Barr Group,Technology,25119,31260,-6141,-24.44762928460528,West Jamieland,RI,38739,-74.924788,-21.298132,No,None,Available,Not available
"Lee, Burns and Roberts",Technology,64111,2294,61817,96.42183088705526,West Monicabury,FM,16063,26.298793,-148.273508,Yes,Free,Not available,Available
"Hoffman, Sandoval and Bush",Finance,57095,37246,19849,34.76486557491899,Justinfort,UT,71075,-88.565988,158.087523,Yes,Paid,Not available,Available
Brown Group,Technology,15994,1813,14181,88.6644991871952,Jensentown,NY,54104,-18.423640,-0.085307,Yes,Free,Not available,Not available
Copeland PLC,Technology,27433,5468,21965,80.06780155287427,Tonyland,PA,92983,47.700370,-157.205541,Yes,None,Available,Not available
Sanders PLC,Technology,62344,8500,53844,86.36596945977159,Lake Elizabeth,MO,93821,89.837324,156.691463,No,Paid,Not available,Available
"Ortiz, Bailey and Cook",Technology,36055,38104,-2049,-5.682984329496602,Michellestad,OK,99060,19.030754,-135.710253,No,Paid,Not available,Available
Molina-Morris,Technology,36040,13165,22875,63.471143174250834,West Timothy,UT,62512,56.281634,124.191930,No,Free,Not available,Available
White-Wilson,Healthcare,21481,7157,14324,66.68218425585401,Davismouth,WI,23209,-77.950446,86.862941,No,Paid,Not available,Not available
Duncan Group,Technology,77075,21279,55796,72.39182614336686,Smithside,FL,66923,-54.003245,-138.735628,No,Free,Available,Not available
Little-Garcia,Finance,32874.97,27680,15130,35.342209764073814,Tommymouth,MA,64134,88.651930,-177.408342,Yes,Free,Not available,Not available
Lewis and Sons,Technology,12880,10809,2071,16.07919254658385,Higginsmouth,NV,35228,-84.361052,-80.543554,No,Free,Not available,Not available
Arnold and Sons,Healthcare,6917,3260,3657,52.86974121729073,Kelseyshire,WA,77419,15.947435,-63.632382,Yes,None,Available,Not available
"Mullins, Jones and Sims",Healthcare,73239,22060,51179,69.87943581971354,Vaughnton,WA,94325,-39.373078,-178.442850,Yes,None,Available,Available
Jackson-Fleming,Hospitality,43207,46929,-3722,-1.31,South Jonathan,NH,01077,37.909498,159.942763,No,None,Available,Not available
Foster-Martin,Retail,72705,18104,54601,75.09937418334364,North Deborahburgh,OR,80306,80.739066,-171.519921,Yes,Paid,Not available,Not available
"Bush, Smith and Willis",Hospitality,64563,7650,56913,88.15110821987827,Jeffreystad,WY,23056,-34.419630,-102.333091,Yes,Free,Available,Not available
Mcclure-Hoover,Healthcare,76983,19752,57231,74.34238728030864,East Emilyberg,MD,27902,28.900390,-154.840029,No,Free,Not available,Available
King LLC,Healthcare,16441,30619,-14178,-86.23563043610486,Perezport,MN,73227,48.139668,5.342340,No,Paid,Available,Available
Shannon-Reeves,Retail,18204,652,17552,96.41836958910129,West Jeremyburgh,VI,50462,83.725759,-12.879401,No,None,Available,Available
Lawson-Collier,Finance,2402,15363.57,-46614,-1940.6328059950042,Meganberg,ND,07500,25.531359,-74.255688,Yes,None,Not available,Available
Little Inc,Finance,84469,47439,37030,43.83856799535925,Port Jesseside,TN,32934,4.957040,-86.248721,No,None,Not available,Available
Sexton and Sons,Technology,73343,14775,58568,79.85492821400815,Hartton,NH,12567,30.787622,-105.549581,Yes,Free,Available,Available
Brown-Sanders,Finance,55263,48938,6325,11.4452707960118,Bakermouth,KS,18280,-68.446008,-94.166263,Yes,Paid,Not available,Available
Lee-Vasquez,Finance,99846,21927,77919,78.0391803377201,Lake Sandra,MA,24882,-44.206954,130.144435,No,None,Not available,Available
"Mcbride, Ellis and Torres",Healthcare,37436,13871,23565,62.94743028101293,New Annette,CA,29997,-66.260095,-35.910483,No,Free,Available,Not available
Lewis Group,Healthcare,47155,46772,383,0.8122150355211537,Merrittstad,PW,30594,-55.375430,-30.110731,Yes,Free,Available,Available
Caldwell-Clark,Technology,53635,43198,10437,19.459308287498835,East Kimberlytown,CA,89649,-74.104554,34.367054,Yes,Free,Available,Available
Taylor LLC,Hospitality,2482,22050,-19568,-788.3964544721999,West Alyssaberg,NH,27814,-20.579997,-66.594111,No,Paid,Available,Not available
"Wagner, Martinez and Hall",Healthcare,35822,27992,7830,21.85807604265535,West Billy,NM,76784,-86.862232,-59.726689,Yes,None,Not available,Not available
Hughes Group,Hospitality,35394.68,16326.43,13505,37.384083044982695,Carsonborough,IL,31306,-18.086286,12.627501,No,None,Not available,Available
"Lucas, Clark and Gardner",Technology,24043,12485,11558,48.072203967890864,New Amandaburgh,VT,37168,-6.137078,153.760131,No,Paid,Available,Available
Garrett Ltd,Healthcare,3308,8656,-5348,11.99,Tonyfort,MS,66120,30.416191,73.902951,Yes,None,Available,Available
Perez LLC,Hospitality,26346,46262,-19916,-75.59401806725879,Williamsbury,TN,82013,12.337573,134.923251,Yes,Paid,Available,Not available
"Medina, Reyes and Mcgee",Finance,64194,9801,54393,84.73221796429573,Ortizland,NM,42152,34.109546,-114.291679,No,Paid,Available,Available
"Carrillo, Bautista and Maxwell",Technology,91553,3893,87660,95.74781820366344,Greenborough,NC,59575,-74.301226,-146.373831,No,None,Available,Not available
"Doyle, Avery and Elliott",Healthcare,22876,8155,14721,64.35128518971848,Galvanhaven,MH,17216,41.209934,-23.514812,No,Paid,Not available,Available
Graham PLC,Finance,6402,35798,-29396,-459.16900968447356,West Stevenbury,IA,14469,69.774128,133.501160,Yes,Paid,Available,Available
Griffith LLC,Finance,42603,47313,-4710,-11.055559467643123,East James,WY,79308,-46.569446,-123.529221,No,None,Available,Available
Wade Inc,Retail,65944,36112,29832,45.23838408346476,North Tiffany,AK,06661,0.524562,-116.863696,Yes,Paid,Not available,Not available
Zuniga Inc,Finance,47645,14325,33320,69.9338860321125,Duranside,NV,50816,18.091221,59.751743,Yes,None,Available,Not available
Stanley-Richardson,Finance,51087,31026,20061,39.268307005696165,Santosland,PA,04997,-75.899336,31.017481,Yes,Paid,Available,Not available
"Hernandez, Jones and Moore",Hospitality,27173,15302,11871,43.686747874728596,Robertborough,DC,07573,-48.882050,-82.285075,Yes,Paid,Not available,Available
"Weeks, Thomas and Khan",Finance,45458,6565,38893,85.55809758458356,Devontown,VI,59790,-39.018371,164.279467,No,None,Not available,Not available
Figueroa and Sons,Finance,22508,48941,-26433,-117.43824417984716,Ashleychester,MI,83905,71.267748,-165.404857,No,Paid,Available,Available
"Mueller, Johnson and Collins",Technology,78724,5557,73167,92.94116152634521,East Crystalport,GU,08804,-54.860646,-95.241089,Yes,Free,Not available,Not available
Smith-Williamson,Technology,89705,15529,74176,82.68881333259016,South Kennethside,PW,72713,-69.187448,-7.135398,Yes,Free,Not available,Not available
"Peterson, Mcdonald and Barker",Finance,15403,4850,10553,68.51262741024475,New Amber,NM,11185,7.916666,163.599970,No,Free,Not available,Not available
Galvan Group,Finance,67084,26161,40923,61.002623576411665,West Suzanneside,MT,71015,-26.119686,-104.504051,No,Free,Not available,Available
"Gordon, Moore and Mcgee",Hospitality,67459,22734,44725,66.29953008494049,Carsonburgh,IL,59708,-64.607026,3.790691,Yes,Paid,Available,Available
Foster PLC,Finance,43403,19204,24199,55.75421053844204,North Troybury,PW,26843,-65.939770,150.750451,No,Free,Available,Not available
"Webb, Parker and Wheeler",Healthcare,35970,34348,1622,4.509313316652766,Briannahaven,NM,87514,31.800733,-95.989800,Yes,None,Not available,Available
Carroll Ltd,Finance,57472.93,14792,50338,77.28849992323046,New Matthewmouth,OH,96544,25.167949,-39.234571,Yes,Paid,Available,Not available
Johnston Inc,Healthcare,61677,13363,48314,78.33390080581091,Thomastown,SD,77626,-4.762932,-124.724845,Yes,Paid,Not available,Not available
"Davidson, Soto and Soto",Healthcare,1686,11946,-10260,-608.5409252669039,Yuborough,MA,62587,-22.718611,-110.816155,No,Free,Not available,Not available
"Hoffman, Boyle and Carrillo",Healthcare,69335,31092,38243,55.156847191173284,West Thomas,AS,13913,-8.490001,-85.036511,No,Paid,Not available,Available
Reilly LLC,Retail,78657,-3235.7,70351,89.44022782460557,East Paige,IA,78182,-76.380030,138.011022,Yes,Free,Not available,Not available
"Chang, Salazar and Jones",Healthcare,30872,21111,9761,31.61764705882353,Reedville,MN,25906,8.079742,131.033185,No,None,Not available,Not available
Castro PLC,Retail,21225,34707,-13482,-63.51943462897527,Taylormouth,PW,18107,0.296150,45.986231,Yes,None,Not available,Available
Elliott-Carney,Finance,98350,15061,83289,84.68632435180477,North Ashley,NY,85443,-51.144976,-168.955872,Yes,Paid,Available,Not available
